"name";"contrast";"complexity";"self_similarity";"symmetry_v";"symmetry_h"
"287_5_52759108670_o";0,223842066720056;0,779129175941165;-0,431842012693873;0,102868395988833;0,0683505645237388
"288_5_52758951414_o";0,263334500879573;0,784552491849317;-0,462924181526136;0,326325557458529;0,349357782926542
"289_5_52758951429_o";0,211853581871269;0,716385229439615;-0,569870104244886;0,348691032904494;0,559883743092671
"290_5_52759187698_o";0,219638558087543;0,714539996954823;-0,569064344490599;0,644097177408579;0,510270796269644
"291_5_52759108705_o";0,206368334424792;0,68055726746083;-0,630478256766719;0,539204148602506;0,540591598141084
"292_5_52758951469_o";0,241969509949158;0,783021444332466;-0,758934734315518;0,128334677637413;0,456237477608013
"293_5_52758951494_o";0,198076353159815;0,902011750517801;-0,452530043845917;0,206333814879407;0,0505787559809462
"294_5_52758702541_o";0,185843237153792;0,552677943490208;-0,540739710836951;0,617192391578641;0,12184373709233
"295_5_52759108750_o";0,199557219182318;0,823808695189828;-0,509251905691999;0,0402741960628916;0,209441223816972
"296_5_52759108765_o";0,243471780628596;0,7448358866904;-0,641830828678533;0,217993840415182;0,338740127375092
"297_5_52759187788_o";0,214037505005324;0,688051787349946;-0,60929118014315;0,13638231911472;0,207439093730294
"298_5_52758702581_o";0,226537386108026;0,80439568938224;-0,63560403281094;0,192508604245942;0,11304592643195
"299_5_52758159547_o";0,19339246375101;0,808936870572711;-0,35553512758647;0,352624436824732;0,327734526622002
"300_5_52759187833_o";0,206458942362114;0,834622700105614;-0,477009257338207;0,175988151063553;0,16107528008358
"301_5_52759187858_o";0,210201620329724;0,791407766169046;-0,48724448982612;0,10447257568407;0,42317025154474
"302_5_52759108850_o";0,242723926864269;0,780251782999693;-0,48118381058407;0,21843072809442;0,256643152968711
"303_5_52759108870_o";0,224407208546827;0,750238659735263;-0,759892516723278;0,422832677207969;0,509198256317226
"304_5_52759187903_o";0,304220534513587;0,7358562386259;-0,400978802162187;0,583760446467423;0,30152362940951
"305_5_52759187908_o";0,24596306128375;0,727647552136579;-0,579381670186564;0,341863573663978;0,392878882782128
"306_6_52758159707_o";0,240472259833514;0,79252433120896;-0,399614015413435;0,328002748071178;0,349336506374957
"307_6_52758951799_o";0,246506848944328;0,818958162646307;-0,608347775356278;0,242189400727824;0,199237589424613
"308_6_52759108960_o";0,228279533690816;0,878991659597505;-0,368935223251516;0,24691258448298;0,296842403054197
"309_6_52758159737_o";0,200256806294462;0,672641014672438;-0,694361713976028;0,508919614061172;0,292948001154821
"310_6_52758951829_o";0,214452219116653;0,66924177500006;-0,765795854839521;0,423761563201889;0,20467926381496
"311_6_52759108995_o";0,206718664422838;0,643505192510797;-0,703351552545438;0,471592842887426;0,403438569551618
"312_6_52759109030_o";0,225122147044919;0,817777552209083;-0,603847222674949;0,323373741664823;0,372846571474258
"313_6_52758159817_o";0,216559109664825;0,834411229454116;-0,413624526895603;0,216428308960258;0,403434671704417
"314_6_52759188043_o";0,190414240235926;0,791978132726231;-0,543040126352344;0,373288392431167;0,379279722149289
"315_6_52759109100_o";0,241776531970852;0,90161297728926;-0,47093174327766;0,187121782657365;0,167485873278265
"316_6_52759109120_o";0,271759068018793;0,804139507792996;-0,522073974987016;0,325469420353025;0,582225029975693
"317_6_52758702871_o";0,183438739275661;0,779614954237751;-0,450395082644857;0,37252594429632;0,20972413778021
"318_6_52759109135_o";0,226880252121756;0,661953892147551;-0,694964957779885;0,393498293830556;0,388550141663674
"319_6_52758159937_o";0,159916336433462;0,713201085629905;-0,735737737519454;0,145324537885697;0,309666846408992
"320_6_52758159962_o";0,166325853766218;0,888158610239046;-0,180578985369217;0,330174770828737;0,209743425864181
"321_6_52758159987_o";0,222880270629245;0,762344448230776;-0,544355422614784;0,431099502969089;0,36504783158752
"322_6_52759188133_o";0,219100081716698;0,764130468933149;-0,577375249431734;0,32220327571104;0,43251419281126
"323_6_52758952044_o";0,234434002688848;0,724313566265235;-0,391999468731295;0,683144315466417;0,218539328152586
"324_6_52759188148_o";0,238200503365425;0,87056546043807;-0,40666728128046;0,141142138475793;0,426819823599236
"325_6_52759188178_o";0,21641726992911;0,847550203132666;-0,462481482753482;0,354082902337885;0,344535352326975
"326_6_52759188193_o";0,207651309080674;0,725262163187672;-0,525321352965824;0,430129287961218;0,0503175820125445
"327_6_52758160042_o";0,216604251943254;0,758898080813207;-0,450881277598827;0,343779465869706;0,294908417532693
"328_6_52758160052_o";0,199823677237672;0,761757164021471;-0,369518863644775;0,331631862410982;0,0953141367715731
"329_6_52758703006_o";0,206448190190121;0,794875884853626;-0,479137111031157;0,200229205502959;0,0742825075123445
"330_6_52758703031_o";0,178916888316839;0,657106984815199;-0,49699505833218;0,272875004649065;0,44948290631384
"331_6_52759188313_o";0,250230684278893;0,788502763619314;-0,646809475306364;0,509056039940552;0,252505580998317
"332_6_52759109315_o";0,240887904960235;0,738598106673047;-0,460577425571222;0,132650731540091;0,146930460601552
"333_6_52759109330_o";0,226845600627836;0,712773310712016;-0,534144963175037;0,474112964129901;0,237124018958966
"334_6_52758952239_o";0,218675122516593;0,770271576652673;-0,596661629702465;0,45813395634138;0,338840775412578
"335_6_52758703106_o";0,230793548084569;0,76547058866179;-0,63807157058597;0,542163979672119;0,396891121016795
"336_6_52758952284_o";0,235226614421111;0,632348000937721;-0,651065933492632;0,569726127876062;0,524319804085273
"337_6_52758160177_o";0,196761850462226;0,655380175895246;-0,683420032488955;0,327859750331041;0,173083581646334
"338_6_52758160192_o";0,232461291025691;0,798062445470782;-0,520188240846781;0,419307777241505;0,142935477577647
"339_6_52759188443_o";0,222252768030614;0,761665325338534;-0,666579027293041;0,201554919424132;0,300412139864361
"340_6_52759109440_o";0,237413061570615;0,78170065906339;-0,639782744539146;0,176909208138638;0,240152744195774
"341_3_52759188473_o";0,209744401284756;0,669367448987237;-0,669565661396612;0,493098264125202;0,183639085497342
"342_3_52759188493_o";0,25658810010326;0,785273908871858;-0,549122489742861;0,159769987181887;0,359809251307357
"343_3_52758952379_o";0,19902051263819;0,744979686733419;-0,535975850814974;0,126619697729827;0,102072816275383
"344_3_52758160292_o";0,171978713502051;0,718684821724199;-0,641513773512399;0,138222280105464;0,129941136693816
"345_3_52758703311_o";0,197335104865469;0,727497710074945;-0,720712196941435;0,293192998331641;0,270848140056779
"346_3_52759188563_o";0,177289313811453;0,712326201334561;-0,590524001858519;0,172266546167428;0,12595514558987
"347_3_52758952429_o";0,255347322288221;0,620843997496187;-0,712842140278409;0,559123883568219;0,415174825419682
"348_3_52758703356_o";0,282012299299969;0,674816141373568;-0,503477098176529;0,631764495052202;0,273085382693037
"349_3_52759109595_o";0,242314115149446;0,787557791908045;-0,669206380236792;0,0954385289988712;0,403147990380966
"350_3_52759188593_o";0,232740602784824;0,805262114851523;-0,595810457098232;0,071921830865386;0,101695162315812
"351_3_52759188613_o";0,241961289955253;0,800213404097455;-0,602742239480175;0,448566346213962;0,387233608468768
"352_3_52758952514_o";0,223277456298483;0,810519879449645;-0,557040883267012;0,451920514894564;0,375395737408252
"353_3_52758703436_o";0,262938416770765;0,828660436137072;-0,588525621079762;0,397496128018622;0,261214638828357
"354_3_52759188648_o";0,225092114252031;0,673500189719385;-0,538326055083193;0,468078909966825;0,18596247517926
"355_3_52759188658_o";0,232072625467121;0,762914814787961;-0,554498288739101;0,336691801878097;0,355078418323254
"356_3_52759188668_o";0,244882116246685;0,719279356355841;-0,61817988982497;0,461248742889174;0,064859274425379
"357_3_52758703476_o";0,137998591701499;0,716481901737443;-0,530538715946475;0,144534097524481;0,0808928007487267
"358_3_52758160492_o";0,222621119289025;0,760580178795415;-0,437125000478874;0,513392726079101;0,117319846983674
"359_3_52759109735_o";0,186049329143823;0,654871437927926;-0,507820251165661;0,445618323320679;0,280480088073511
"360_3_52758160577_o";0,165497984201521;0,688948422912301;-0,72007551134965;0,173184599536972;0,114838735998912
"361_3_52758703531_o";0,189379530753221;0,76682762604255;-0,441678764465877;0,258098307907413;0,248213674992164
"362_3_52758703541_o";0,188836623410213;0,673600487228381;-0,721278764233175;0,354144442620091;0,279205555217574
"363_3_52758703581_o";0,190059169264189;0,681682291326803;-0,583566290677495;0,20244709224326;0,0850992095230858
"364_3_52758952689_o";0,263598978196847;0,774821216669204;-0,583831438080237;0,438396636985797;0,345731382558307
"365_3_52758160672_o";0,214094472583055;0,760775940198517;-0,686578276900752;0,226753866318902;0,168251300494382
"366_3_52758160682_o";0,206703323890838;0,780074147652434;-0,333996068515659;0,286517597339775;0,0709240187830423
"367_3_52759109845_o";0,174686993028816;0,766541234360235;-0,482083593058569;0,382291395442645;0,157608884919408
"368_3_52758703636_o";0,225097747435097;0,751125628067835;-0,510076010709723;0,360598364142774;0,057648045746166
"369_3_52759188838_o";0,279730985074003;0,75368019353794;-0,5279521145724;0,385112417542186;0,164749485958405
"370_3_52758703681_o";0,19654267969672;0,680066655549352;-0,663193102678093;0,114827463159509;0,102250425616583
"371_3_52758160767_o";0,268001853152574;0,817469409259756;-0,402533049580969;0,119436418138522;0,371631536356407
"372_3_52759188903_o";0,231689191939849;0,77474750404211;-0,618379704513921;0,34398642785067;0,377288873071441
"373_3_52758160797_o";0,23123917674331;0,65906218203877;-0,712144354961367;0,561626396822727;0,199584207961856
"374_3_52758703746_o";0,184001300855286;0,701695873784648;-0,562875759600505;0,290115074905832;0,211303121314287
"375_3_52758952864_o";0,220388409762264;0,708584983408617;-0,656900263571492;0,56924462702722;0,249257334827047
"376_4_52759188948_o";0,240090802748546;0,710102738484517;-0,678497988292797;0,453631181235549;0,226074189020399
"377_4_52759109995_o";0,229535124279163;0,845936984162661;-0,606222643165775;0,205288771175357;0,0686040294023665
"378_4_52759110000_o";0,202955929143363;0,710006066186689;-0,491804162261446;0,681705358023074;0,277066910515488
"379_4_52759188998_o";0,17030888390442;0,727431247870188;-0,658415302421195;0,140203403305692;0,258011477105347
"380_4_52758160902_o";0,228177378016727;0,717159816225962;-0,65596837520765;0,710263339697469;0,536315951685109
"381_4_52758703826_o";0,198282349789654;0,811321051117894;-0,541887460081402;0,0512659631489971;0,294914207323303
"382_4_52758952959_o";0,222976955603097;0,856938291655489;-0,574820682547525;0,145740926109475;0,171235091536252
"383_4_52758952974_o";0,256460911194817;0,725286331262129;-0,547117829410819;0,701191801930318;0,494925286447929
"384_4_52758952984_o";0,286225179250478;0,664938649342991;-0,551894623197246;0,728766898389626;0,632323652040393
"385_4_52759189093_o";0,191395275954838;0,738363676350814;-0,386927865846693;0,218928943104043;0,118712720779714
"386_4_52759110100_o";0,227689227311792;0,743732614091438;-0,637961339036009;0,694708087970148;0,476310195679791
"387_4_52759189133_o";0,22318748629974;0,788632062817659;-0,522261345193791;0,355241048343235;0,356767802615117
"388_4_52759189148_o";0,257882668699017;0,708589817023508;-0,592341351281574;0,551817421204242;0,444475646853942
"389_4_52758703926_o";0,252603947305209;0,76171003627628;-0,365763750989248;0,491148424027995;0,613918904203994
"390_4_52759110140_o";0,258938216358256;0,795397915261897;-0,846848347267683;0,577700233922339;0,386711358050212
"391_4_52759110155_o";0,210278046439124;0,752104435083344;-0,63056931115903;0,464646621760083;0,269310413262993
"392_4_52759189213_o";0,249046362291471;0,774383774521533;-0,61517839668019;0,313394268908508;0,226258805116285
"393_4_52758161057_o";0,246922980927788;0,792113473943191;-0,59337212502574;0,105959570546629;0,106139552372601
"394_4_52758953094_o";0,260677204080176;0,673478438452373;-0,463725160530664;0,507675125822181;0,538606865096879
"395_4_52759189253_o";0,187172683891565;0,728352051507;-0,455833246176628;0,158243780615054;0,231897057013618
"396_4_52758161117_o";0,248846937558567;0,858836693904087;-0,531162501764548;0,170275079647555;0,210838789828816
"397_4_52758953134_o";0,243252042112177;0,704795429333759;-0,60813715472237;0,570208499911017;0,083548144213931
"398_4_52758161147_o";0,243011991774207;0,824121671754046;-0,428460668252963;0,243087003705411;0,55703373948479
"399_4_52758704076_o";0,218129044847031;0,809200302584292;-0,523882177333262;0,358529263865104;0,288358238451454
"400_4_52759110255_o";0,192988544602214;0,730748316089412;-0,683049937684143;0,109020095695355;0,405638392800245
"401_4_52759189343_o";0,207440122274202;0,838379627279956;-0,617926600911273;0,159985540462959;0,308827723660576
"402_4_52759110275_o";0,222853379362497;0,721872590745078;-0,336514900145253;0,469329991237956;0,103508013828207
"403_4_52758704141_o";0,229974252443626;0,812721591032678;-0,566866099535007;0,326753335960866;0,327042447054146
"404_4_52758161212_o";0,215792638657495;0,787539665852203;-0,653057876443554;0,186572183333186;0,250591472202427
"405_4_52759110300_o";0,211044301540792;0,853711853715479;-0,635133607314782;0,148871634114352;0,0950614464422403
"406_4_52759189423_o";0,217593433065368;0,756629907025418;-0,707553937679975;0,287874568010425;0,373168378416225
"407_4_52759189453_o";0,219427964747538;0,789867051422412;-0,554760281006007;0,326093870483278;0,244131887647205
"408_4_52758953264_o";0,229225720352921;0,898866275627222;-0,438485797248827;0,11818644354141;0,171374083274344
"409_4_52758953274_o";0,219218612051922;0,757151937433689;-0,466655917108438;0,365312592114712;0,502795630740201
"410_4_52758161307_o";0,209215014656575;0,849186381773405;-0,425577567089308;0,246197714759023;0,192294859051103
"411_4_52758161322_o";0,206934712170174;0,79253279003502;-0,630955230894242;0,260520710300106;0,35181542331864
"412_8_52759189508_o";0,249506409547659;0,801801246589281;-0,615039320876736;0,536459937321738;0,123163739134149
"413_8_52758704296_o";0,232979041327333;0,791029535803794;-0,503549519594804;0,515710825400446;0,0416459780466532
"414_8_52759189533_o";0,213317058457036;0,80006718724699;-0,557121543208675;0,126833367020148;0,12426386859965
"415_8_52759110440_o";0,224777182532783;0,740414337468491;-0,558971900745209;0,312383865203649;0,192724903753673
"416_8_52759189578_o";0,242011674365007;0,66344143713038;-0,65798841301149;0,671162326233815;0,647520806998442
"417_8_52758161417_o";0,18021608457824;0,660160621022841;-0,669918331546289;0,141562525506459;0,414100689779798
"418_8_52758161427_o";0,162282354040136;0,726806503145475;-0,48481245523741;0,221260366176985;0,121902144466262
"419_8_52758704366_o";0,196836363901338;0,756476439752616;-0,530570047423384;0,143306821048804;0,369457492529398
"420_8_52759189638_o";0,251498511606195;0,855832602249081;-0,586871868079411;0,360913085693919;0,0569898232178084
"421_8_52758953424_o";0,197662299682858;0,658902672747354;-0,583040809526475;0,568470517836107;0,496805961324661
"422_8_52758953449_o";0,261720574418562;0,822167682934198;-0,509986408333276;0,0843411233220625;0,245240766510767
"423_8_52759189683_o";0,242031133315481;0,776561318030109;-0,62507178945683;0,129135871984586;0,0902384599579329
"424_8_52758953484_o";0,180901114421837;0,732220151823844;-0,511015546050564;0,219146716359503;0,211009573503676
"425_8_52759110540_o";0,211190508507919;0,776628988638588;-0,600361394255054;0,54845117303633;0,215188559527938
"426_8_52758953524_o";0,172341254495353;0,699760011020642;-0,492730231104469;0,398537537504267;0,28115160919968
"427_8_52759189718_o";0,255634825336721;0,683606070053581;-0,616198951274892;0,473251220209429;0,0787326099845458
"428_8_52758704471_o";0,243911916588557;0,677217239570872;-0,471933741753328;0,468382053383819;0,202674495292441
"429_8_52758704486_o";0,250360064090904;0,759085383390249;-0,463679577295766;0,174808205116785;0,332749335894455
"430_8_52758704496_o";0,246202374325071;0,727903733725823;-0,854849773613617;0,170081337845677;0,191600195478364
"431_8_52758161557_o";0,213496759038397;0,758186331020449;-0,564603528295489;0,333422729606032;0,488243296784044
"432_8_52759189783_o";0,226605129982379;0,790207821272256;-0,340678703782152;0,252268214549699;0,124588099652292
"433_8_52758953619_o";0,247065143599641;0,733747574129526;-0,516342183308818;0,278596153559526;0,150985909021234
"434_8_52759110615_o";0,231349948890988;0,737208442391769;-0,684381519812269;0,462136459838696;0,331820367238114
"435_8_52759189823_o";0,220937393899752;0,761325763892413;-0,633132308105175;0,34211670583595;0,164463980056175
"436_8_52759189843_o";0,227397728991499;0,719558497615819;-0,569535746548769;0,264538050133625;0,0756530409331516
"437_8_52758953669_o";0,276037030556013;0,713263922623493;-0,528999332824484;0,529548397114779;0,597258042836378
"438_8_52758704626_o";0,207039415457461;0,840454456472089;-0,571673077009837;0,260393590082999;0,0522086900305739
"439_8_52758953694_o";0,162869490179007;0,575128876257042;-0,767006687843671;0,375026961964186;0,186758838614342
"440_8_52758953709_o";0,19739746440285;0,719661211932262;-0,822130126316506;0,30159922264787;0,229665367333176
"441_8_52759110750_o";0,214334614613755;0,77856726821004;-0,727838895643291;0,308587683429209;0,253866800846182
"442_8_52759110755_o";0,194624335738164;0,727790143775875;-0,597468136329083;0,311690109767913;0,316242916875016
"443_8_52758704701_o";0,18596294538415;0,749800009183868;-0,486302613061911;0,325062908196825;0,317667747592046
"444_8_52758161722_o";0,158393088159891;0,66411572640773;-0,564332735268698;0,167593984915462;0,184856497902741
"445_8_52758953759_o";0,161367429653465;0,659578170428427;-0,475588780202392;0,349698261198063;0,365892190722455
