"name";"green";"gray";"blue"
"406_4_52759189423_o";0,119437641723356;0,369726984126984;0,142751927437642
"407_4_52759189453_o";0,216954195011338;0,27512380952381;0,0482430839002268
"408_4_52758953264_o";0,236440816326531;0,307000453514739;0,0547845804988662
"409_4_52758953274_o";0,207484807256236;0,413942857142857;0,0405079365079365
"410_4_52758161307_o";0,352936054421769;0,209128344671202;0,0375002267573696
"411_4_52758161322_o";0,120185034013605;0,425984580498866;0,110131519274376
"412_8_52759189508_o";0,175274376417234;0,324513378684807;0,0295945578231293
"413_8_52758704296_o";0,135194557823129;0,311049433106576;0,0180897959183673
"414_8_52759189533_o";0,134588662131519;0,386898866213152;0,237420408163265
"415_8_52759110440_o";0,0995337868480726;0,284564172335601;0,0206947845804989
"416_8_52759189578_o";0,108154195011338;0,406668480725624;0,126907936507936
"417_8_52758161417_o";0,077427664399093;0,305135600907029;0,333808616780045
"418_8_52758161427_o";0,227620861678005;0,29335873015873;0,0599074829931973
"419_8_52758704366_o";0,0844662131519274;0,439767800453515;0,207854875283447
"420_8_52759189638_o";0,274826303854875;0,23934693877551;0,0446984126984127
"421_8_52758953424_o";0,12981768707483;0,402039002267574;0,319883900226757
"422_8_52758953449_o";0,145690702947846;0,318650340136054;0,0827755102040816
"423_8_52759189683_o";0,375677097505669;0,194750113378685;0,0341006802721088
"424_8_52758953484_o";0,138434467120181;0,629304308390023;0,0986993197278912
"425_8_52759110540_o";0,290575963718821;0,197830385487528;0,0208072562358277
"426_8_52758953524_o";0,0467700680272109;0,537610884353741;0,0139827664399093
"427_8_52759189718_o";0,101503854875283;0,228593197278912;0,0560907029478458
"428_8_52758704471_o";0,0983111111111111;0,259054875283447;0,205801360544218
"429_8_52758704486_o";0,14664126984127;0,335579138321995;0,125826757369615
"430_8_52758704496_o";0,195947392290249;0,276763718820862;0,18101768707483
"431_8_52758161557_o";0,198146031746032;0,337197278911565;0,0060952380952381
"432_8_52759189783_o";0,078291156462585;0,273052154195011;0,172103401360544
"433_8_52758953619_o";0,146401814058957;0,301449433106576;0,154115192743764
"434_8_52759110615_o";0,114753741496599;0,313473015873016;0,0359328798185941
"435_8_52759189823_o";0,165039455782313;0,292136054421769;0,0589315192743764
"436_8_52759189843_o";0,21008253968254;0,34351746031746;0,101873922902494
"437_8_52758953669_o";0,136555102040816;0,391724263038549;0,0859718820861678
"438_8_52758704626_o";0,169861224489796;0,410387301587302;0,0936126984126984
"439_8_52758953694_o";0,0449378684807256;0,379736961451247;0,394249433106576
"440_8_52758953709_o";0,0455945578231293;0,418731972789116;0,159560997732426
"441_8_52759110750_o";0,166004535147392;0,454091609977324;0,0864108843537415
"442_8_52759110755_o";0,145955555555556;0,346485260770975;0,00397641723356009
"443_8_52758704701_o";0,089059410430839;0,519938321995465;0,104957823129252
"444_8_52758161722_o";0,119463038548753;0,523925623582766;0,220643990929705
"445_8_52758953759_o";0,0817414965986395;0,484092517006803;0,278443537414966
