"Time";"Gender";"Age";"Live_in";"Grew_up";"Country";"Education";"Social_class";"Ethicity";"Color_blind";"ID_Judge";"Survey";"Age_class"
2023-05-20;"Female";54;"Small city";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_9ab213b15640c5b795466f21aabe4d2a";"BR";"25_59"
2023-05-20;"Female";55;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_8c467e46fc5b43fc61bae118052640d5";"BR";"25_59"
2023-05-20;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca, Indígena";"No";"C_16_judge_90e06f80b55aee67daa92ec1a454283a";"BR";"25_59"
2023-05-20;"Female";28;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Preta ou Africana";"No";"C_16_judge_4fafbe454b27ef0b46a8652e3252e417";"BR";"18_24"
2023-05-20;"Male";25;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Preta ou Africana";"No";"C_16_judge_145bf100fa5db847a38575c96eda6279";"BR";"18_24"
2023-05-20;"Male";71;"Small city";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_656c30f01e5cd90253d96589fb5d5fc5";"BR";"60_100"
2023-05-20;"Female";61;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_3cd248bfe99cfab2e99679d018b3bfd8";"BR";"60_100"
2023-05-20;"Female";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_1c18a8a8a81efb588254af1ca54c88c7";"BR";"60_100"
2023-05-20;"Female";72;"Median city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_07721fa210cd6bfcd31add7b1fd4d856";"BR";"60_100"
2023-05-20;"Female";42;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico";"No";"C_16_judge_478512afd5f74f0f9613a624e55e2d82";"BR";"25_59"
2023-05-20;"Female";63;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_0721c932047e285563864798dfb715c9";"BR";"60_100"
2023-05-20;"Female";34;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_63cd1e65f6653ec7a5272ea63b1edc2b";"BR";"25_59"
2023-05-20;"Female";70;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_b12a3fdeb1029ffb5f2c889157477eb1";"BR";"60_100"
2023-05-20;"Female";57;"Metropolis";"Median city";"Brazil";"PhD";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_05d25df4a0f1f8603ba8b51f9d57a50e";"BR";"25_59"
2023-05-20;"Male";39;"Metropolis";"Median city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_5566dff4332acbd22b88771f4040b68f";"BR";"25_59"
2023-05-20;"Female";66;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_4c61bcf48486c3f5cf25ef815b3f58cf";"BR";"60_100"
2023-05-20;"Female";63;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_537474b46ac9340bdaf86a574796f2cd";"BR";"60_100"
2023-05-20;"Female";37;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_8ee83704321b22314ad396e6765e6955";"BR";"25_59"
2023-05-20;"Male";61;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_9d52eb6d5a408a2d87ce1f2f03dab30f";"BR";"60_100"
2023-05-20;"Male";61;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_b2308145761b077ecf02556d5878a24f";"BR";"60_100"
2023-05-20;"Female";41;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Prefiro não informar";"No";"C_16_judge_9c44a6d9f5d6fb8dd424dc41c6a439ac";"BR";"25_59"
2023-05-20;"Female";61;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ebe31aac98ef3076757e361d514452f5";"BR";"60_100"
2023-05-20;"Male";32;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Latino ou Hispânico, Branca";"Yes";"C_16_judge_6da3c4ee8840af567dc3fb0bbb18f920";"BR";"25_59"
2023-05-20;"Female";65;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_4c1ac8bf0f2ac4cd28e0aebb85c1fe4b";"BR";"60_100"
2023-05-20;"Female";53;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Parda";"No";"C_16_judge_76cbbe015db6bf4f342b413d47a085a9";"BR";"25_59"
2023-05-20;"Female";63;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_6df26aaea396a2828948d608527c03f5";"BR";"60_100"
2023-05-20;"Male";54;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_22829aa88c3c3f7378ab00742cf732f5";"BR";"25_59"
2023-05-20;"Female";59;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_5c190ad2648186ab92c9c2e9e41f9d0d";"BR";"25_59"
2023-05-20;"Female";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_8a7c1cccb6efcc6fd27d6508f3b4403b";"BR";"60_100"
2023-05-20;"Female";43;"Metropolis";"Metropolis";"Brazil";"PhD";"Low";"Latino ou Hispânico";"No";"C_16_judge_efb8dd5b41dec0251312e1a0259ba04a";"BR";"25_59"
2023-05-20;"Male";61;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_7395603c4d5c6c8ca9ae7d34307a94c4";"BR";"60_100"
2023-05-20;"Female";58;"Metropolis";"Small city";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_7a7294ebcf5c25d760df1adf1149fb5d";"BR";"25_59"
2023-05-20;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_d68aef242c0cba42bf43615a94ccf138";"BR";"25_59"
2023-05-20;"Female";45;"Median city";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_f493c7a86ab9a59c56eb1e45dcc68cee";"BR";"25_59"
2023-05-20;"Female";29;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Preta ou Africana";"No";"C_16_judge_36a585dfbe67fdd4ecec1b19f6ad13cc";"BR";"18_24"
2023-05-20;"Other";27;"Median city";"Median city";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_1e3292d0fdf864be5fb70bc8903ab6c4";"BR";"18_24"
2023-05-20;"Male";36;"Metropolis";"Metropolis";"Brazil";"PhD";"Low";"Latino ou Hispânico, Branca";"Yes";"C_16_judge_5ce0782e8cb3743a85713e00e21d8df3";"BR";"25_59"
2023-05-20;"Female";65;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Prefiro não informar";"No";"C_16_judge_2536b98fce1e1885ed1c9f13dfde1b6e";"BR";"60_100"
2023-05-20;"Female";48;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_fe094b491083b97505a9f2ab26e46c08";"BR";"25_59"
2023-05-20;"Male";29;"Metropolis";"Metropolis";"United States";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_2f0b05fb1c7dc0cae541471e8abc0c49";"BR";"18_24"
2023-05-20;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Prefiro não informar";"No";"C_16_judge_ce66d367332f757801ff1f3d56729f08";"BR";"25_59"
2023-05-20;"Female";35;"Metropolis";"Median city";"Brazil";"PhD";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_8aa7f1f81bfa97cf6dfe7ddb4c3835d5";"BR";"25_59"
2023-05-20;"Male";36;"Metropolis";"Median city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_dfb1aa42aef03951c31fb08d059ece50";"BR";"25_59"
2023-05-20;"Female";35;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_dfc3a4b603ff0aae8b8e8068d61020c7";"BR";"25_59"
2023-05-20;"Male";26;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Prefiro não informar";"No";"C_16_judge_5361c1ec410939864b54c1e992d0cb3d";"BR";"18_24"
2023-05-20;"Female";64;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ba23a93aa2205232b2cd6fac249ff986";"BR";"60_100"
2023-05-20;"Female";66;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_95ad85af59e05b8a76c32daa4e3d2eba";"BR";"60_100"
2023-05-20;"Female";47;"Metropolis";"Small city";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_a7fc14056edb4769ad1eb8834f4845ba";"BR";"25_59"
2023-05-20;"Male";34;"Metropolis";"Metropolis";"Brazil";"PhD";"Low";"Parda, Branca";"No";"C_16_judge_0892e6c3efc0a978188fb6768686cdc7";"BR";"25_59"
2023-05-20;"Male";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Preta ou Africana";"No";"C_16_judge_5f7897d19e508719b13265986040c158";"BR";"25_59"
2023-05-20;"Male";57;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_d10d194c9fd44bdb4b26389e4291e342";"BR";"25_59"
2023-05-20;"Male";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_cc4aaee93dd1d23350de4313770fed5b";"BR";"60_100"
2023-05-20;"Male";66;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_261772769c819ac4a8e01caa8d23e708";"BR";"60_100"
2023-05-20;"Female";66;"Median city";"Median city";"Brazil";"Bachelor";"Upper";"Prefiro não informar";"No";"C_16_judge_e23411725f46942605248440538b3e40";"BR";"60_100"
2023-05-20;"Female";21;"Median city";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_75181ffc8b172d6cfb71231951d3700d";"BR";"18_24"
2023-05-20;"Female";31;"Metropolis";"Small city";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_d7ae3f2a3db85fa75a97bf91a05986e3";"BR";"25_59"
2023-05-20;"Female";53;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5d119c2675b61c284a0d3c4ec2557a00";"BR";"25_59"
2023-05-20;"Male";53;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Etnia ou identidade racial não listada aqui";"No";"C_16_judge_e131bbc717e908337bbb76411eb3c640";"BR";"25_59"
2023-05-20;"Male";57;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_3e8042778a22f27e0ba46b8ec28fdfe2";"BR";"25_59"
2023-05-20;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_c9cf6010633f50a6e893b9ff8f727a0e";"BR";"25_59"
2023-05-21;"Female";62;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_ec5b01c615911f4902e5703bea73aa19";"BR";"60_100"
2023-05-21;"Other";62;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico";"No";"C_16_judge_031edc310afe9db6a0710b1af4035098";"BR";"60_100"
2023-05-21;"Female";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_f58811cea181b16fd7e006cd3f6b40b1";"BR";"60_100"
2023-05-21;"Female";46;"Small city";"Small city";"Brazil";"Master";"Middle";"Parda";"No";"C_16_judge_5c8d1bbc10c7be348cffc8d5362e9b58";"BR";"25_59"
2023-05-21;"Male";56;"Median city";"Metropolis";"Brazil";"PhD";"Middle";"Etnia ou identidade racial não listada aqui";"No";"C_16_judge_1d2d7ec677432dddefbee374daec0928";"BR";"25_59"
2023-05-21;"Male";67;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_e8573d24c96ebd63e6e51642cacf54dc";"BR";"60_100"
2023-05-21;"Male";65;"Median city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_4fc7cb6b55515d2ce5aa686b18b44c8c";"BR";"60_100"
2023-05-21;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_0dbbc0b0a9e0e1ccf4c98df544728c64";"BR";"25_59"
2023-05-21;"Female";77;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_171a21cb45175475dfe67432ff6c57c6";"BR";"60_100"
2023-05-21;"Female";34;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_acf6c459f1e86b89ffc7163258054be9";"BR";"25_59"
2023-05-21;"Female";54;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_88a7807279c41d339726a91d651e2dce";"BR";"25_59"
2023-05-21;"Male";77;"Median city";"Median city";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_1e8b2e1dc4c988eb90f338f4ae9f5676";"BR";"60_100"
2023-05-21;"Female";63;"Median city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ea6c272301d104987fb2240478a64364";"BR";"60_100"
2023-05-21;"Female";27;"Median city";"Median city";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_98d980e7aadc839aa4bdfabbcc3995c0";"BR";"18_24"
2023-05-21;"Female";69;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_283784928c46d0dafbc892c2c1030425";"BR";"60_100"
2023-05-21;"Female";72;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_17998ce97243aba82418645cbd33a5fa";"BR";"60_100"
2023-05-21;"Male";63;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico";"No";"C_16_judge_2ba695e1141df0d3cb2407bc4f814137";"BR";"60_100"
2023-05-21;"Female";65;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_339ce60a895ad551f07b170af213a6b4";"BR";"60_100"
2023-05-21;"Female";70;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_677cffb521f126b3ad0d65ed14678f0c";"BR";"60_100"
2023-05-21;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5f19bc447387d5301868efcae3aede22";"BR";"25_59"
2023-05-21;"Female";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_13d7781e13a0a2670d7781b8b7d2776c";"BR";"60_100"
2023-05-21;"Male";61;"Small city";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_aa5f80cc3dd23316a9bfb749ca885a5f";"BR";"60_100"
2023-05-21;"Female";70;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Preta ou Africana";"No";"C_16_judge_3e4299607b1abc7e8af62dc196ce2e05";"BR";"60_100"
2023-05-21;"Female";78;"Metropolis";"Median city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_6ef3080921c106231e98f979de5ca0ba";"BR";"60_100"
2023-05-21;"Male";62;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_caac4ce477857e999844d044a5d83403";"BR";"60_100"
2023-05-21;"Male";20;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_d75cff7b55ea1bf3ac3ee2eee64ab2cc";"BR";"18_24"
2023-05-21;"Female";64;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_ba8ccdf14abad3101720e3c3ab19f3a1";"BR";"60_100"
2023-05-21;"Male";58;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_3d74ae2cd0371f4ee7dc319ae7251e0c";"BR";"25_59"
2023-05-21;"Female";67;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_738f30dce6c4faaabc818943fc4d74fe";"BR";"60_100"
2023-05-21;"Female";57;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_4d23772e017ff6eb3fbb65e44b499be7";"BR";"25_59"
2023-05-21;"Female";57;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"Nao desejo";"BR";"25_59"
2023-05-21;"Male";43;"Small city";"Metropolis";"Brazil";"High school";"Low";"Preta ou Africana";"No";"C_16_judge_69e96947486c9b67381668d020295992";"BR";"25_59"
2023-05-21;"Female";59;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico, Latino ou Hispânico";"No";"C_16_judge_fcb5d198220b55ff4d36e35a04756e53";"BR";"25_59"
2023-05-21;"Female";62;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_1c9a571f274a85e3efb22c777eaeaa7d";"BR";"60_100"
2023-05-21;"Male";36;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_d62ba64e38d504b18381d3fe0ec824dc";"BR";"25_59"
2023-05-21;"Female";57;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_4fa0509a2f3246e9722786bc2add3119";"BR";"25_59"
2023-05-21;"Female";61;"Median city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5c072caa717a002083d0b97ac8ab27bc";"BR";"60_100"
2023-05-21;"Male";37;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_a21b8aaac0ddee7ade4defd024ed82f1";"BR";"25_59"
2023-05-21;"Female";58;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_4b0aad4770be57498004b65c08d303a7";"BR";"25_59"
2023-05-21;"Female";42;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_6d58052ff7ea7d5250128ee5416706d4";"BR";"25_59"
2023-05-21;"Female";30;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_5f2fc09e797bfc5f0d778b48889b4896";"BR";"25_59"
2023-05-21;"Female";43;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_b3b7afb7edf6e621a3b9ec50f2190531";"BR";"25_59"
2023-05-21;"Female";34;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_7861d5c3306dcef59e1d98db6c215550";"BR";"25_59"
2023-05-21;"Female";36;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_f47ce968edfae9aacf17ec9b46d42fdf";"BR";"25_59"
2023-05-21;"Female";43;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Prefiro não informar";"No";"C_16_judge_7957180f4b72abd03c61a5307500cb32";"BR";"25_59"
2023-05-21;"Female";30;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Preta ou Africana";"No";"C_16_judge_6b4e38192855e4758ff3af2cdbaab46a";"BR";"25_59"
2023-05-21;"Male";61;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Parda";"No";"C_16_judge_c76658b23200495d8199f1e140578f86";"BR";"60_100"
2023-05-21;"Male";61;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_06a7431555875f8f5ee1d4d733e97ff1";"BR";"60_100"
2023-05-21;"Male";70;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_90e05a5f2ddc8c2adfd80a94d62f2f8a";"BR";"60_100"
2023-05-21;"Male";60;NA;"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_00c86ebe001b4d39a10e0b4ad136ac1a";"BR";"60_100"
2023-05-21;"Female";60;"Metropolis";"Median city";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_bb777027b7015be3a5b322926f8ba3b3";"BR";"60_100"
2023-05-21;"Female";54;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_c063ae3170c2a037e528cc8c898e58dd";"BR";"25_59"
2023-05-21;"Male";42;"Median city";"Median city";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_140b7a7d3251a6e2891ae11ca56b490d";"BR";"25_59"
2023-05-21;"Male";62;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico";"No";"C_16_judge_5aab549ce4f0abdb34594bd1f1c74489";"BR";"60_100"
2023-05-21;"Female";69;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_4a92f51ea7670f5702c21ccf55ea4a9f";"BR";"60_100"
2023-05-21;"Female";70;"Small city";"Median city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_709bc594df721211754494f85e5f1b10";"BR";"60_100"
2023-05-21;"Other";35;"Metropolis";"Small city";"Brazil";"PhD";"Low";"Prefiro não informar";"No";"C_16_judge_54f50942ce96c7f6feb86344055514e4";"BR";"25_59"
2023-05-21;"Female";58;"Metropolis";"Small city";"Brazil";"Elementary school";"Low";"Branca";"No";"C_16_judge_aed9a7ed13e74f21487f26c4c7089951";"BR";"25_59"
2023-05-21;"Male";27;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_5e83b39b996484de4998e1629ec6d44f";"BR";"18_24"
2023-05-22;"Female";45;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_7d6aabff48553ba7b6c3f33c0f23a0ed";"BR";"25_59"
2023-05-22;"Female";59;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_581180d88920cef211c19db128ec4efd";"BR";"25_59"
2023-05-22;"Female";64;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_57bcb75576a9d592566ee28a15556263";"BR";"60_100"
2023-05-22;"Male";27;"Metropolis";"Small city";"France";"PhD";"Low";"Parda";"No";"C_16_judge_30dfb0df78d604cad5c15dc58c2145f6";"BR";"18_24"
2023-05-22;"Female";59;"Median city";"Metropolis";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico, Branca";"No";"C_16_judge_059bf4ed68c4b36ca8abc9f9fd472ecb";"BR";"25_59"
2023-05-22;"Female";59;"Median city";"Small city";"France";"High school";"Middle";"Branca";"No";"C_16_judge_d7677d15abd9f9fb00eb37dd1df4f70c";"BR";"25_59"
2023-05-22;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_68142352fe5e5214ac361f3e7ad28f63";"BR";"25_59"
2023-05-22;"Female";36;"Metropolis";"Median city";"Brazil";"PhD";"Low";"Branca";"No";"C_16_judge_7505dc151c90e99cb33ea87f3148e184";"BR";"25_59"
2023-05-22;"Female";65;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_23d149f1e645d064847668fc8ccadd5f";"BR";"60_100"
2023-05-22;"Female";46;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_ef5a8117c53993cc417fef90b0e75cd5";"BR";"25_59"
2023-05-22;"Male";26;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_4b24c80900edc46e2b821987a4d1f72a";"BR";"18_24"
2023-05-22;"Female";63;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_0bc15b0887db144a5b90f5d33613a46c";"BR";"60_100"
2023-05-22;"Male";61;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Branca";"No";"C_16_judge_6d0ee822847da6c269aa5efc3d383c7c";"BR";"60_100"
2023-05-22;"Male";30;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_a5322b22bf0d46cc5d49b34cfeb0f1dc";"BR";"25_59"
2023-05-22;"Female";61;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_e529bff4293f819494f4c02f8c2dbd61";"BR";"60_100"
2023-05-22;"Female";27;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_7261f3f968ae0d116a8b8bf86d119eb2";"BR";"18_24"
2023-05-22;"Female";26;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_414e3f0ecb4eb49c0e9350c7a7a6002c";"BR";"18_24"
2023-05-22;"Male";54;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_77f84a681cba4cad06d1e23e6e815d18";"BR";"25_59"
2023-05-23;"Female";23;"Small city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_4f013edb79d0b478d4496abc952e3eab";"BR";"18_24"
2023-05-23;"Female";64;"Small city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_0637ab7426b2a06e8d020b56f9a6ac87";"BR";"60_100"
2023-05-23;"Male";31;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico";"No";"C_16_judge_fbcfdd3f64b1404b5ebe5b915e12d1cd";"BR";"25_59"
2023-05-23;"Female";55;"Metropolis";"Median city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_2183928e1bcfc6ce239a3aa46bd1baa7";"BR";"25_59"
2023-05-23;"Female";44;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_d649ecf86a15a90f3829a7b4f7030781";"BR";"25_59"
2023-05-23;"Female";26;"Median city";"Small city";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_1123f8b28a38000da5756cb883375fec";"BR";"18_24"
2023-05-23;"Male";58;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_4b6debe6c82c2e13b9ff195964a72682";"BR";"25_59"
2023-05-23;"Male";25;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_9800b4c91bbf941a51a3ee02ef79941b";"BR";"18_24"
2023-05-23;"Female";41;"Metropolis";"Small city";"Peru";"PhD";"Upper";"Branca";"No";"C_16_judge_b4270338f40feede5f0c2be7ecfee375";"BR";"25_59"
2023-05-23;"Female";38;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_d27c3a4a14da2cd1507d8dfb2161d1f7";"BR";"25_59"
2023-05-23;"Male";29;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_93e536811999684143fea923dac81083";"BR";"18_24"
